STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,UNIT_TYPE,DATABASE_ID,TIME_FORMAT,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_VALUE,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,UNIT_TYPE_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,DATA_SOURCE_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SLV,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2011,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,13.76461515,A,Triennial,El Salvador,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,EST,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2011,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,96.82427602232609,A,Triennial,Estonia,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SWZ,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2011,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,28.5694413,A,Triennial,Eswatini,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,FIN,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2011,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,99.65125202,A,Triennial,Finland,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,FRA,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2011,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,96.98388472,A,Triennial,France,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,GAB,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2011,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,18.94651763,A,Triennial,Gabon,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,GEO,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2011,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,32.98096819,A,Triennial,Georgia,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,DEU,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2011,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,98.13361733,A,Triennial,Germany,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,GHA,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2011,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,29.42535359,A,Triennial,Ghana,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,GRC,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2011,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,77.93985835,A,Triennial,Greece,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,GTM,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2011,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,22.31888315,A,Triennial,Guatemala,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,GIN,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2011,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,3.687850012,A,Triennial,Guinea,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,HTI,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2011,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,22.007268797385198,A,Triennial,Haiti,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,HND,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2011,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,20.512264600184903,A,Triennial,Honduras,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,HKG,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2011,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,88.68603969,A,Triennial,"Hong Kong SAR, China",Account ownership,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
